zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype
89149630,FOR_SALE,Condo for sale,5 days,1049999,1762,596,1071300,608,3902,0.25654269972451793,acres,2,2,"333 S Wilton Pl APT 6, Los Angeles, CA 90020",333 S Wilton Pl APT 6,Los Angeles,CA,90020,34.068027,-118.314415,Real Brokerage Technologies In,false,,,https://photos.zillowstatic.com/fp/c2ac844e99527cb3dfa5eb55bdec3dbf-p_e.jpg,https://www.zillow.com/homedetails/333-S-Wilton-Pl-APT-6-Los-Angeles-CA-90020/89149630_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
243990766,FOR_SALE,House for sale,5 days,629999,1530,412,646100,422,4510,2837,sqft,4,3,"1406 E 110th St, Los Angeles, CA 90059",1406 E 110th St,Los Angeles,CA,90059,33.935566,-118.24995,Real Broker,false,,,https://photos.zillowstatic.com/fp/e3527e80701473d64cbce71724782534-p_e.jpg,https://www.zillow.com/homedetails/1406-E-110th-St-Los-Angeles-CA-90059/243990766_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20603512,FOR_SALE,House for sale,3 days,1420000,3308,429,1480500,448,5866,8559.54,sqft,6,3,"2057 S Oxford Ave, Los Angeles, CA 90018",2057 S Oxford Ave,Los Angeles,CA,90018,34.03824,-118.3082,eXp Realty of Greater Los Angeles,false,,,https://photos.zillowstatic.com/fp/b45f312b916a1108452a0e6b68979237-p_e.jpg,https://www.zillow.com/homedetails/2057-S-Oxford-Ave-Los-Angeles-CA-90018/20603512_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25367528,FOR_SALE,House for sale,4 days,700000,1462,479,737700,505,3503,1846,sqft,3,2,"316 Mountain Ct, Brea, CA 92821",316 Mountain Ct,Brea,CA,92821,33.928005,-117.89118,Coldwell Banker Diamond,false,,,https://photos.zillowstatic.com/fp/b89e2444743e8f58525360532af8457f-p_e.jpg,https://www.zillow.com/homedetails/316-Mountain-Ct-Brea-CA-92821/25367528_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25517986,FOR_SALE,House for sale,6 days,1299900,2203,590,1334000,606,4823,3382,sqft,4,3,"10 Viento Dr, Irvine, CA 92620",10 Viento Dr,Irvine,CA,92620,33.717422,-117.76445,Wise Choices Realty,false,,,https://photos.zillowstatic.com/fp/819fb1a040944346cc1a7b141b885316-p_e.jpg,https://www.zillow.com/homedetails/10-Viento-Dr-Irvine-CA-92620/25517986_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21336004,FOR_SALE,House for sale,77 days,2979999,3403,876,2860000,840,8494,7097,sqft,5,5,"436 Via El Chico, Redondo Beach, CA 90277",436 Via El Chico,Redondo Beach,CA,90277,33.809704,-118.37257,Vista Sotheby’s International Realty,false,,,https://photos.zillowstatic.com/fp/a4601b3c860ab3facc9c949cb385b858-p_e.jpg,https://www.zillow.com/homedetails/436-Via-El-Chico-Redondo-Beach-CA-90277/21336004_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21433993,FOR_SALE,House for sale,26 days,800000,1734,461,826900,477,4248,7252,sqft,4,3,"14225 Trumball St, Whittier, CA 90604",14225 Trumball St,Whittier,CA,90604,33.931297,-118.02912,Harcourts Prime Properties,false,,,https://photos.zillowstatic.com/fp/d8a0bbf577a295beccffc69466d93150-p_e.jpg,https://www.zillow.com/homedetails/14225-Trumball-St-Whittier-CA-90604/21433993_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21673547,FOR_SALE,House for sale,5 days,1350000,3203,421,,,5842,8727,sqft,4,3,"24300 Rimford Pl, Diamond Bar, CA 91765",24300 Rimford Pl,Diamond Bar,CA,91765,33.9927,-117.797585,Harcourts Prime Properties,false,,,https://photos.zillowstatic.com/fp/43c49f9928908b6338f8e409f7168169-p_e.jpg,https://www.zillow.com/homedetails/24300-Rimford-Pl-Diamond-Bar-CA-91765/21673547_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21361041,FOR_SALE,House for sale,17 days,2199000,2064,1065,2224700,1078,6598,0.26802112029384756,acres,4,3,"30637 Rue Valois, Rancho Palos Verdes, CA 90275",30637 Rue Valois,Rancho Palos Verdes,CA,90275,33.754448,-118.409134,Boyd The Broker Real Estate,false,,,https://photos.zillowstatic.com/fp/5dd82a2a56ee5629ab265e9c44806f6d-p_e.jpg,https://www.zillow.com/homedetails/30637-Rue-Valois-Rancho-Palos-Verdes-CA-90275/21361041_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20919584,FOR_SALE,House for sale,12 days,1295000,1910,678,1435700,752,4537,0.2847337006427916,acres,2,2,"1401 N Holliston Ave, Pasadena, CA 91104",1401 N Holliston Ave,Pasadena,CA,91104,34.170033,-118.12347,COMPASS,false,,,https://photos.zillowstatic.com/fp/daab355ff5f3714878aec3c30006de5b-p_e.jpg,https://www.zillow.com/homedetails/1401-N-Holliston-Ave-Pasadena-CA-91104/20919584_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20993098,FOR_SALE,House for sale,4 days,590000,1410,418,607400,431,4041,7602,sqft,3,1,"728 E Redondo Beach Blvd, Compton, CA 90220",728 E Redondo Beach Blvd,Compton,CA,90220,33.892895,-118.26278,Berkshire Hathaway HomeService,false,,,https://photos.zillowstatic.com/fp/831d0418fdea11d4c02ec6138e13db86-p_e.jpg,https://www.zillow.com/homedetails/728-E-Redondo-Beach-Blvd-Compton-CA-90220/20993098_zpid/,"https://www.zillow.com/homes/for_sale/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
